Data_Hora,IdTweet,Candidato,Tweet_limpo,Sentimento_Final
2022-08-01 02:49:40+00:00,1553935969237213186,Lula,  ,Neutro
2022-08-01 02:49:39+00:00,1553935965076525056,Lula,"   está fazendo uma disputa legal e será eleita por mérito e não por nepotismo, como o sr está a insinuar.afirmar q há corrupção por que a pessoa foi eleita, é no mínimo um disparate, assim como afirmar q foi justo a descondenação de lula e com centenas de cunhas.",Negativo
2022-08-01 02:49:39+00:00,1553935964787073030,Lula,  adoro márcia 😂,Neutro
2022-08-01 02:49:38+00:00,1553935959980384257,Lula,   desculpa de q ? eu to pouco me fudendo em quem o mlk votou inclusive o lula é a msm coisa vai mudar porra nenhuma,Neutro
2022-08-01 02:49:37+00:00,1553935958176927744,Lula," tudo isso com patrocínio dos banqueiros, construtoras e da petrobrás? porque para  rir você terá que fazer rir.",Neutro
2022-08-01 02:49:37+00:00,1553935956599791617,Lula,"  não sei quem é você... mesmo assim digo, ""diga-me com quem andas, e te direi, quem és "" !!!",Neutro
2022-08-01 02:49:33+00:00,1553935941894553601,Lula," o lula, quando está com o cool cheio de cana, mostra sua verdadeira natureza corrupta. o ciro faz isso, quando fica sóbrio.",Positivo
2022-08-01 02:49:33+00:00,1553935937998098433,Lula, ladrão,Neutro
2022-08-01 02:49:31+00:00,1553935933094989829,Lula, pensando nisso se juntou com um especialista em merenda???,Neutro
2022-08-01 02:49:30+00:00,1553935926178770944,Lula,"    o mais absurdo é que você é socialista, precisa se alguém honesto para a revolução socialista e confia num ladrão. o que você espera com isso? só te garanto que você será traído, com certeza. como agora, lula e alkimin namorando",Neutro
2022-08-01 02:49:29+00:00,1553935923703865344,Lula, eu não entendo porque ele não quer assinar o manifesto pelo grupo que defende lula que foi responsável pela liberdade de seus sequestradores!!!,Neutro
2022-08-01 02:49:29+00:00,1553935921401184256,Lula,  quem. ,Neutro
2022-08-01 02:49:27+00:00,1553935916594593792,Lula,   bolsonaro nosso presidente,Neutro
2022-08-01 02:49:27+00:00,1553935914182885376,Lula," você disse que vai pras ruas ? 😂😂😂quero ver, nas ruas não dá pra fraudar.",Neutro
2022-08-01 02:49:27+00:00,1553935913176162304,Lula, 😎🇧🇷 ,Neutro
2022-08-01 02:49:24+00:00,1553935903705501696,Lula,"   aqui a entrevista do lula marionete de bandidohitler, fidel, khomeini, não (maior genocida da história da humanidade).esse é lula!!!!! ",Neutro
2022-08-01 02:49:23+00:00,1553935898504564737,Lula,lula chama bolsonaro de troglodita e diz que ataques são medo de surra nas urnas ,Neutro
2022-08-01 02:49:22+00:00,1553935892485705728,Lula,"preste muita atenção ao recado que o vice de lula tem para você  via  &gt; ""sincericídio sincero! 😇✍️",Positivo
2022-08-01 02:49:19+00:00,1553935879353278465,Lula,     só tem jegue na direita robô do carluxo.,Neutro
2022-08-01 02:49:15+00:00,1553935862676725763,Lula,  fala mais cirao. ,Neutro
2022-08-01 02:49:13+00:00,1553935856452485120,Lula,"espero que o presidente lula resolva esse problema de ter que ir embora da casa do  toda segunda-feira, só assim o brasil vai ser feliz de novo ",Neutro
2022-08-01 02:49:12+00:00,1553935850702098433,Lula,   quantos pacientes esses médicos matarão 🤔,Neutro
2022-08-01 02:49:09+00:00,1553935841269108738,Lula, ❤️❤️❤️,Neutro
2022-08-01 02:49:08+00:00,1553935837057978368,Lula, lulanuncamais ptnuncamais,Neutro
2022-08-01 02:49:08+00:00,1553935835799642112,Lula,"  luciana, a luta é sim contra o bolsonarismo, mas contra os neoliberais aí forçou demais, na verdade, a vitória de lula será um gás maior que os neoliberais vão ganhar ao voltar a conquistar espaço e agenda no governo",Negativo
2022-08-01 02:49:07+00:00,1553935830045102081,Lula," difícil é você explicar lula e gleisi pedindo apoio ao michel temer, não?",Neutro
2022-08-01 02:49:07+00:00,1553935829797670912,Lula,"mano, eu julgo sim quem votar no lula!.",Negativo
2022-08-01 02:49:04+00:00,1553935820293283840,Lula, que bom! é lula lá!!!!,Neutro
2022-08-01 02:49:02+00:00,1553935811829276672,Lula,"   o lula está contando com 5 coisas para ganhar: apuração secreta das urnas no tse, voto nulo, voto em branco, abstenção e um candidato que retire votos do presidente bolsonaro. e se ele votar o brasil se ferra de vez, e o moro vai ser um dos que vai se ferrar nas mão dele!",Negativo
2022-08-01 02:49:00+00:00,1553935803352489985,Lula,"    é mesmo???sério isso???então apresente as provas pois essas tais 3 instâncias não conseguiram encontrar... simplesmente foram na blá-blá-blá do marreco moro, sabe o moro, né? aquele mesmo que traiu o seu mito... se decida... ou vc acredita no moro ou no seu mito. nos 2 não dá!",Negativo
2022-08-01 02:49:00+00:00,1553935801414828032,Lula,lula terá que concorrer contra os números positivos que bolsonaro produz na economia.,Neutro
2022-08-01 02:49:00+00:00,1553935800949153792,Lula," imagina um cara q foi posto para combater este mesmo funcionário mas no final trabalhou para recontrata-lo e q absolvessem seus erros pois ""nem tudo q se acusa uma pessoa é verdade.""  sobre o criminoso do ",Negativo
2022-08-01 02:48:59+00:00,1553935798608732162,Lula,  bolsonaro nosso presidente,Neutro
2022-08-01 02:48:59+00:00,1553935798264897537,Lula, todos os governos tiveram ou só o lula realmente foi o honesto que não sabia de nada?,Neutro
2022-08-01 02:48:59+00:00,1553935796742373377,Lula,"    na verdade não, vc pode achar oq quiser do bolsonaro e do lula, mas a dilma não era apta pra ser presidente, vc viveu 2014, vc lembra muito bem que toda vez que a dilma aparecia em publico ela agia feito um senil, imagina o biden hj só que pior, essa era a dilma+",Neutro
2022-08-01 02:48:57+00:00,1553935787988860929,Lula, safado,Neutro
2022-08-01 02:48:56+00:00,1553935783748329472,Lula,existe ja tudo tramado mais lula não consegue chegar por falta de popularidade!  ta em  eles vao vê a onça beber água! ,Neutro
2022-08-01 02:48:55+00:00,1553935781911306241,Lula, milhares?!? kkkkkkkkkkktá forçando a barra!!,Neutro
2022-08-01 02:48:54+00:00,1553935776320294912,Lula,     é cada coisa.,Neutro
2022-08-01 02:48:52+00:00,1553935769890430979,Lula,"   bons na área de medicina, pois são formados, porém péssimos em entendimento básico em política.",Neutro
2022-08-01 02:48:52+00:00,1553935766904082432,Lula,   imagem dos horrores,Neutro
2022-08-01 02:48:51+00:00,1553935763603132419,Lula, ,Neutro
2022-08-01 02:48:50+00:00,1553935758683246594,Lula, uma coquinha gelada tb nos dias quentes,Neutro
2022-08-01 02:48:50+00:00,1553935757756227585,Lula,     narrativa do canhoto médico kk ,Positivo
2022-08-01 02:48:49+00:00,1553935756854452230,Lula,   se for isso alckmin presidente,Neutro
2022-08-01 02:48:49+00:00,1553935756711927810,Lula, they get along great. they sleep in the same bed and snuggle. luka clean lula like she is a cat. my daughter calls them ying and yang because that’s how they look when they sleep! 💜💜,Positivo
2022-08-01 02:48:48+00:00,1553935753054507008,Lula,   👍seguindo,Neutro
2022-08-01 02:48:48+00:00,1553935751762550786,Lula,   seguindo,Neutro
2022-08-01 02:48:47+00:00,1553935749199822848,Lula, de tempos em tempos prendem um lula ☝,Neutro
2022-08-01 02:48:45+00:00,1553935740471500801,Lula," é uma merda, mas a parte que o lula coloca o capuz na dilma pra ela sumir e fala tchau querida é muito boa. confesso que ri muito. 🤣🤣🤣🤣",Neutro
2022-08-01 02:48:44+00:00,1553935734817673216,Lula, bolsonaro nosso presidente,Neutro
2022-08-01 02:48:42+00:00,1553935725577502720,Lula,"  88% no ralo da corrupção e dinheiro desviado para vizinhos comunistas , não são suficientes para lavar o mar de lama que o pt fez!",Negativo
2022-08-01 02:48:42+00:00,1553935724629704704,Lula,   sdv faz o l,Neutro
2022-08-01 02:48:37+00:00,1553935705054879750,Lula,   esperemos que fray lorenzo de torquemada no vaya a querer torcer las elecciones en contra de lula da silva y la democracia gane en brasil.cartón: mayo. ,Negativo
2022-08-01 02:48:37+00:00,1553935704195043328,Lula, com o alckimin como vice? kkkkkkkk,Neutro
2022-08-01 02:48:37+00:00,1553935703414824960,Lula," acho que  ficou com medo dos ""meninos"" do lula o sequestrarem de novo! ele disse que pediu a soltura destes sequestradores e conseguiu! gato escaldado tem medo de água fria!",Neutro
2022-08-01 02:48:36+00:00,1553935701615558656,Lula,recado do vice do lula.        obrigado bolsonaro        ,Neutro
2022-08-01 02:48:36+00:00,1553935701577814016,Lula," única coisa q vc valoriza, é o crime seu ladrão ☺️👍",Negativo
2022-08-01 02:48:36+00:00,1553935700952858624,Lula,"   você merece é  um processo seu animal, canalha, vagabundo, coronel miliciano.",Neutro
2022-08-01 02:48:35+00:00,1553935694791426053,Lula,            boraa jeane,Neutro
2022-08-01 02:48:34+00:00,1553935692727730176,Lula,  lula ganha no primeiro turno se as urnas não forem fraudadas,Negativo
2022-08-01 02:48:34+00:00,1553935692543262720,Lula,"gente, eu tenho quase certeza que esse povo tá fazendo isso pra boicotar o minto! primeiro o feliciano dizendo q vai entregar mandato se lula ganhar no primeiro turno, depois cunha declarando apoio ao minto. são fãs ou haters? abre o olho, jair 🤥🤣 ",Negativo
2022-08-01 02:48:34+00:00,1553935691494703105,Lula,"  lula nunca pensou em classe baixa, basta ver o quanto ele roubou, quantas obras ele deixou paradas ou obras que financiou fora do brasil. comprar essa falácia de lula pai dos pobres ou é inocência ou falta de caráter. prefiro pensar que você é apenas desinformada e inocente. 🙌",Neutro
2022-08-01 02:48:33+00:00,1553935690207043586,Lula,  simples assim. ,Neutro
2022-08-01 02:48:33+00:00,1553935686964846593,Lula, com certeza vão dormir no expediente,Negativo
2022-08-01 02:48:32+00:00,1553935684238512128,Lula,  comunista não tem vez ,Neutro
2022-08-01 02:48:31+00:00,1553935681009111041,Lula,  lula lá!!! sdv,Neutro
2022-08-01 02:48:31+00:00,1553935680857931779,Lula,     jegue só na tem direita. robô do carluxo.,Neutro
2022-08-01 02:48:31+00:00,1553935680140615680,Lula," ele vai de lula, junto com o marreco, só não tem coragem suficiente para admitir. 🤷🏻‍♂️",Neutro
2022-08-01 02:48:31+00:00,1553935680127918080,Lula,"  não fez em 16 anos em que esteve no poder, não vai fazer em 4 ",Negativo
2022-08-01 02:48:31+00:00,1553935678177689606,Lula, 🤮💩💩💩💩,Neutro
2022-08-01 02:48:30+00:00,1553935673924763648,Lula,    mas ainda sim a inflação é menor do que a o brasil não estou falando que esses países não estão em crise mas sim que os que escutaram a ciência estão bem melhores.,Neutro
2022-08-01 02:48:25+00:00,1553935654668668930,Lula,"pessoas, já tô meio bêbado, revendo game of thrones.daqui a pouco vou dormirum beijo e abraço prá todos os esquerdistas.vamos fazer  no primeiro turno e vamos extirpar essa gente maluca prá sempre",Negativo
2022-08-01 02:48:24+00:00,1553935652076535808,Lula, papinho dos anos 80 e 90 não cola mais hoje temos oque vcs chamam de internet do ódio essa mesma que nos salvou de pessoas mau caráter e mentirosas como o senhor … lamentável um dia ter sido  presidente,Neutro
2022-08-01 02:48:24+00:00,1553935648649887744,Lula, toda vez que você posta alguma mentira passa uma imagem na minha: ,Neutro
2022-08-01 02:48:23+00:00,1553935647999594496,Lula,"   fundão, orgulho!✊ ",Neutro
2022-08-01 02:48:23+00:00,1553935646187716609,Lula, o pai da mentira está ficando com inveja de tú?,Neutro
2022-08-01 02:48:21+00:00,1553935639707811840,Lula,"se o lula subir mais 5 pontos na pesquisa, bolsonaro vai abaixar a gasolina por 3 reais😅😅",Neutro
2022-08-01 02:48:21+00:00,1553935638021476352,Lula,"   😂😂😂😂😂 meu deus 😱 acho que vc deve ter ficado presa por anos e lá perdeu a memória, não é possível. humano? pelo menos você sabe o sogrinha da palavra humanidade? acho que não, pois só escreveu besteira. não gostar de bolsonaro ok mas apoiar esse ser desprezível preguiça",Positivo
2022-08-01 02:48:20+00:00,1553935632648503301,Lula,    seguindo tds,Neutro
2022-08-01 02:48:19+00:00,1553935628882132993,Lula, ,Neutro
2022-08-01 02:48:17+00:00,1553935619591659520,Lula,roberto jefferson candidato... acham que é sério mesmo ou só jogando verde?queria muito ver o debate dele com lula.,Neutro
2022-08-01 02:48:16+00:00,1553935617561694208,Lula,   capitão cueca,Neutro
2022-08-01 02:48:14+00:00,1553935608573267970,Lula, falta o lula!!,Neutro
2022-08-01 02:48:13+00:00,1553935603800080384,Lula, ,Neutro
2022-08-01 02:48:12+00:00,1553935598599249920,Lula,   ,Neutro
2022-08-01 02:48:11+00:00,1553935595751317504,Lula, quantos o pt deu pra formatura deles???,Neutro
2022-08-01 02:48:07+00:00,1553935578265174016,Lula, obrigado presidente lula.,Neutro
2022-08-01 02:48:05+00:00,1553935573047443458,Lula,"   o engraçado que ao invés de atacar a oposição , eles vão nos de direita..... creio que eles realmente são lula.",Neutro
2022-08-01 02:48:04+00:00,1553935568110755840,Lula,"   mas sendo assassinados por ladrões de celulares, tudo bem, né?",Neutro
2022-08-01 02:48:04+00:00,1553935565405540352,Lula," deveria ter feito isso quando estava no poder, mas não montou foi o maior esquema de corrupção desse país. tirou o copo de leite de milhares de crianças.",Negativo
2022-08-01 02:48:01+00:00,1553935555796287489,Lula," um copo de leite um pão só isso pensamento de comunista mesmo crianças tenham pães pra comercaixa com 12 leites ou mais pra comer tenha sucrilhos, danone , achocolatado bolo e seja feliz fruta tudo e não apenas um pão e um copo de leite seu fanfarrão",Neutro
2022-08-01 02:48:01+00:00,1553935553690845185,Lula," mas e o lula seria classificado em qual patamar, comunismo, socialismo, ou outro adjetivo!!!!",Neutro
2022-08-01 02:48:00+00:00,1553935550457028610,Lula,     sai fora robô do carluxo.,Neutro
2022-08-01 02:47:58+00:00,1553935543175680000,Lula,  ele não vai ler não... já falou que tem preguiça...,Neutro
2022-08-01 02:47:57+00:00,1553935538813652993,Lula,  lula ladrão não,Neutro
2022-08-01 02:47:57+00:00,1553935536448061445,Lula, eu não entendo porque ele não quer assinar o manifesto pelo grupo que defende lula que foi responsável pela liberdade de seus sequestradores!!!,Neutro
2022-08-01 02:47:56+00:00,1553935534845722625,Lula,"  bora, lulinha, faça algo por nós!! todos os fãs brasileiros da série vão votar em vc, vc nos negaria algo?? ",Neutro
2022-08-01 02:47:54+00:00,1553935525379178496,Lula,qualquer um que viu o que aconteceu neste país e ainda vota no lula/petista está além da esperança,Negativo
2022-08-01 02:47:53+00:00,1553935522438979585,Lula,    a pobre burra.,Neutro
2022-08-01 02:47:53+00:00,1553935521755414529,Lula," essa é a mesma q foi gravar em salvador e pediu para as pessoas entrarem em casa para não aparecer no clipe dela?vcs adoram endeusar essa mulher falsa e oportunista.agora tá navegando na popularidade do lula, só não enxerga quem ñ quer.",Negativo
2022-08-01 02:47:49+00:00,1553935502008619009,Lula,  melhorou muito 🤣🤣🤣🤣 ,Neutro
2022-08-01 02:47:48+00:00,1553935500574183431,Lula,quando eu vejo foto de alguém da loud fazendo l eu só lembro do lula kkkkjj,Neutro
2022-08-01 02:47:48+00:00,1553935500347588608,Lula, você teve 8 anos para fazer isto e não fez !!! você saqueou a nação não é digno ! você enganou a todos nós agora já era 👎👎👎👎👎,Neutro
2022-08-01 02:47:48+00:00,1553935500053979137,Lula,"   vai pro sus pra bater ponto e ir pra casa. vai pro sistema reclamar que está faltando insumos básico, ai cai ver qual o governo? o de esquerda, o que mais acabou com a saúde pública. e qual governo foi? se tratando de rj, pt no estado e no governo federal. tão querendo aparecer.",Negativo
2022-08-01 02:47:48+00:00,1553935499689185281,Lula,    tirou o brasil do não dá fome?! 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂colocou um petista na fao-onu e manipulou os dados.,Neutro
2022-08-01 02:47:47+00:00,1553935496518197248,Lula," não, só uma mentira mesmo e algo que não vai acontecer com sua eleição! vocês passaram 14 anos no poder e isso não ocorreu, simplesmente porque para isso acontecer tem que fazer exatamente o oposto do que vocês pregam! o pt não vive para os pobres, vive dos pobres!",Negativo
2022-08-01 02:47:47+00:00,1553935494047842306,Lula," toma vergonha nessa fuça, seu ladrão vagabundo! ",Neutro
